User_ID,Product_ID,Age,Gender,Marital_Status,City_Category,Stay_In_Current_City_Years,Product_Category,Product_Subcategory_1,Product_Subcategory_2,Purchase
1044961,P00047411,46-50,M,1,B,5+,2,,12.0,2275
1077327,P00050923,26-35,M,0,A,1,3,35.0,,6421
1082222,P00098209,36-45,M,1,A,2,1,40.0,,5493
1078858,P00018847,36-45,M,1,A,3,10,8.0,,175
1059905,P00009405,46-50,F,1,B,2,17,21.0,13.0,3317
1002449,P00025083,55+,F,1,C,4,2,33.0,6.0,2276
1023322,P00011594,46-50,M,1,A,5+,3,10.0,,2936
1089897,P00014700,55+,F,1,C,4,12,42.0,7.0,5997
1014882,P00039106,26-35,M,0,A,5+,11,,12.0,4730
1054893,P00041934,46-50,F,1,B,1,10,24.0,,350
1085376,P00078560,51-55,F,1,C,3,3,,,27740
1091792,P00039781,26-35,M,0,A,5+,2,15.0,,708
1094422,P00055630,51-55,F,1,B,4,3,26.0,,20620
1042223,P00068130,46-50,M,1,B,3,13,36.0,,12930
1067298,P00091846,46-50,M,1,B,2,19,21.0,,14550
1055067,P00020406,46-50,F,1,B,4,19,11.0,5.0,13500
1096733,P00037512,36-45,M,1,A,5+,20,22.0,13.0,14110
1003416,P00087845,36-45,M,0,B,1,17,12.0,,498
1052767,P00025397,26-35,M,0,A,5+,8,25.0,11.0,2147
1066022,P00051459,51-55,F,1,B,5+,13,,16.0,23880
1059044,P00074518,55+,F,1,C,3,11,40.0,,4191
1084073,P00005818,26-35,M,0,A,5+,3,28.0,,25070
1093680,P00000953,36-45,M,0,A,3,14,40.0,,3452
1028072,P00004898,18-25,M,0,A,1,20,21.0,17.0,13630
1024069,P00089927,18-25,M,0,A,4,4,12.0,,149
1008535,P00085274,46-50,M,1,B,5+,19,,,26160
1013946,P00060963,55+,F,1,C,5+,4,,,186
1091743,P00081113,55+,F,1,C,2,12,27.0,,6920
1070206,P00001029,26-35,M,0,A,5+,2,,,1917
1096460,P00093023,51-55,F,1,C,3,11,40.0,,7220
1055599,P00066771,26-35,M,0,A,1,3,35.0,,13190
1008075,P00055630,36-45,M,1,A,3,3,26.0,,20620
1029383,P00083761,18-25,M,0,A,1,18,44.0,,17360
1021069,P00066062,36-45,M,0,A,1,15,6.0,,572
1008777,P00016119,51-55,F,1,B,5+,3,22.0,,14440
1039805,P00028714,46-50,F,1,B,2,16,16.0,,108
1023904,P00029964,46-50,M,1,B,1,3,11.0,,27620
1030625,P00034738,26-35,M,0,A,4,12,,9.0,3222
1093738,P00041855,55+,F,1,C,5+,8,9.0,,687
1024145,P00010292,51-55,F,1,B,3,3,39.0,9.0,16040
1002530,P00079398,46-50,M,1,A,5+,8,,,514
1048387,P00087183,36-45,M,0,B,5+,11,14.0,,6864
1015553,P00012783,55+,F,1,C,3,5,,11.0,514
1009561,P00051079,36-45,F,1,B,5+,14,20.0,,6050
1080184,P00033397,46-50,F,1,B,4,20,24.0,,23080
1080961,P00017257,46-50,F,1,B,5+,17,18.0,,601
1033372,P00041853,46-50,F,1,C,4,16,,11.0,442
1046272,P00057592,55+,F,1,C,1,15,28.0,14.0,187
1010947,P00097209,26-35,M,0,A,5+,3,10.0,,4434
1073052,P00041701,26-35,M,0,A,5+,11,9.0,,6094
1039703,P00068153,36-45,M,1,A,5+,3,,,555
1020675,P00091229,46-50,F,1,B,1,11,18.0,20.0,6568
1036198,P00007923,36-45,M,1,A,1,20,13.0,14.0,26310
1048007,P00029235,55+,F,1,C,3,7,20.0,,7156
1083843,P00089413,55+,F,1,C,1,10,40.0,14.0,1828
1059101,P00037057,51-55,F,1,B,5+,14,40.0,,5383
1033454,P00004405,55+,F,1,C,5+,12,18.0,5.0,4820
1002787,P00006603,55+,F,1,C,5+,19,20.0,,13330
1074012,P00003063,55+,F,1,C,2,6,35.0,19.0,7727
1025603,P00070053,51-55,F,1,C,5+,9,28.0,15.0,7432
1036717,P00046817,26-35,M,0,A,4,19,26.0,,22100
1056120,P00092387,46-50,F,1,B,5+,3,14.0,14.0,20390
1091064,P00064966,36-45,M,1,A,4,17,40.0,,1778
1078049,P00004604,51-55,F,1,C,1,11,,6.0,9118
1001550,P00057089,36-45,M,0,B,4,4,6.0,,64
1040341,P00033616,26-35,M,0,A,1,13,,,25480
1027797,P00056515,18-25,M,0,A,4,1,42.0,19.0,5868
1023394,P00037835,46-50,F,1,C,1,3,21.0,7.0,1344
1093642,P00094842,18-25,M,0,A,2,5,12.0,,291
1015617,P00093365,55+,F,1,C,4,18,,5.0,18350
1086425,P00005460,36-45,F,1,B,3,10,42.0,,474
1085407,P00048438,18-25,M,0,A,3,16,40.0,19.0,288
1026840,P00033586,36-45,F,1,B,1,9,,16.0,7578
1035199,P00019169,36-45,M,0,A,2,13,20.0,,20010
1072486,P00042190,46-50,F,1,B,4,4,16.0,,454
1040169,P00094187,55+,F,1,C,2,12,,,5426
1034570,P00021446,26-35,M,0,A,3,10,27.0,17.0,3106
1039898,P00033616,26-35,M,0,A,5+,13,,,25480
1062291,P00041118,51-55,F,1,B,4,14,,,5941
1001815,P00005460,18-25,M,0,A,2,10,42.0,,474
1078327,P00018406,36-45,M,1,A,3,1,21.0,12.0,6188
1064809,P00034411,46-50,M,1,A,1,12,10.0,12.0,6162
1045363,P00047292,51-55,F,1,C,2,3,12.0,,18360
1093541,P00075491,55+,F,1,C,1,16,20.0,,202
1022251,P00084570,51-55,F,1,C,5+,10,,,133
1044465,P00011893,36-45,F,1,B,2,11,18.0,,11074
1062470,P00019639,36-45,M,0,B,5+,15,36.0,20.0,305
1036480,P00057831,51-55,F,1,C,2,13,14.0,,25140
1070816,P00084177,55+,F,1,C,4,12,45.0,,9711
1069473,P00049705,55+,F,1,C,5+,5,18.0,,459
1014009,P00005871,26-35,M,0,A,3,16,16.0,,161
1000655,P00051459,36-45,M,1,A,4,13,,16.0,23880
1098470,P00034156,51-55,F,1,B,4,6,18.0,14.0,9960
1032782,P00099241,51-55,F,1,B,4,3,42.0,18.0,28230
1014005,P00027742,36-45,M,0,A,4,19,,,25720
1059779,P00020505,46-50,F,1,B,2,2,36.0,,2756
1029169,P00052675,36-45,M,0,A,2,5,30.0,13.0,468
1067545,P00057819,36-45,F,1,B,1,16,6.0,,460
1010548,P00028193,51-55,F,1,B,5+,18,42.0,,18130
1005985,P00068587,46-50,M,1,A,4,12,7.0,,11149
1097273,P00044332,36-45,M,0,A,1,12,42.0,16.0,12259
1062913,P00003745,46-50,M,1,B,3,9,9.0,,8526
1098706,P00081195,26-35,M,0,A,1,8,9.0,12.0,2177
1034159,P00029453,46-50,M,1,A,4,3,30.0,,5854
1095768,P00070554,0-17,M,0,A,1,17,44.0,8.0,268
1052240,P00018429,46-50,F,1,B,4,10,40.0,,48
1092928,P00027196,36-45,M,0,B,1,5,6.0,,338
1024773,P00022514,51-55,F,1,C,4,12,36.0,,4030
1068984,P00062501,26-35,M,0,A,1,18,10.0,,28350
1024699,P00075123,36-45,M,1,B,2,11,,9.0,7769
1019737,P00044139,46-50,M,1,B,3,16,42.0,20.0,672
1003789,P00095188,55+,F,1,C,2,10,36.0,,233
1098149,P00065839,51-55,F,1,B,5+,9,,,7540
1084884,P00046993,46-50,M,1,B,2,3,12.0,,27090
1093646,P00000070,51-55,F,1,B,3,3,35.0,10.0,3814
1071368,P00052510,0-17,M,0,A,1,4,,,574
1056811,P00023185,46-50,M,1,B,5+,11,27.0,12.0,7317
1095868,P00016777,36-45,M,1,A,1,16,,9.0,2961
1003842,P00043600,26-35,M,0,A,1,18,10.0,,27410
1072711,P00065942,0-17,M,0,A,1,15,4.0,,297
1094141,P00071097,26-35,M,0,A,2,3,30.0,18.0,5298
1024699,P00059738,36-45,M,1,B,2,12,40.0,,9547
1037755,P00028452,55+,F,1,C,1,10,10.0,,3329
1080834,P00056724,36-45,M,1,A,3,17,25.0,,2284
1032549,P00017322,51-55,F,1,C,2,9,27.0,,10025
1012899,P00053354,55+,F,1,C,4,3,40.0,,7304
1088369,P00090072,18-25,M,0,A,1,14,,16.0,3714
1040174,P00082978,46-50,F,1,B,3,16,18.0,,322
1068218,P00084968,36-45,M,1,A,5+,8,3.0,20.0,3118
1054024,P00085000,46-50,F,1,C,2,10,4.0,16.0,404
1029911,P00020496,46-50,M,1,B,2,9,35.0,,11799
1035978,P00070874,36-45,M,0,A,4,13,,,25900
1080184,P00057318,46-50,F,1,B,4,20,,10.0,20440
1004469,P00040274,36-45,F,1,B,2,4,12.0,12.0,455
1087124,P00009929,36-45,M,0,A,1,20,22.0,,14130
1052456,P00073542,26-35,M,0,A,4,9,35.0,7.0,12548
1087837,P00028092,26-35,M,0,A,4,13,22.0,,24070
1034352,P00077984,51-55,F,1,B,1,4,,,275
1005748,P00093010,46-50,F,1,B,2,4,20.0,,478
1097913,P00049605,46-50,M,1,A,4,17,3.0,10.0,1755
1064133,P00048908,51-55,F,1,B,4,7,10.0,,12477
1009023,P00022408,46-50,F,1,B,1,15,20.0,,409
1074075,P00069691,36-45,M,1,B,4,17,6.0,19.0,123
1002591,P00096338,36-45,F,1,B,4,8,,,7087
1037033,P00096539,36-45,M,1,A,1,18,20.0,,19810
1008074,P00019774,46-50,F,1,B,1,4,30.0,,68
1089060,P00062043,51-55,F,1,C,2,4,4.0,20.0,62
1081884,P00035794,46-50,M,1,B,5+,20,,20.0,28460
1082070,P00057684,46-50,F,1,B,3,20,33.0,,29490
1061633,P00044828,51-55,F,1,B,2,10,40.0,,195
1085624,P00086070,51-55,F,1,C,5+,4,4.0,,201
1047747,P00034113,18-25,M,0,A,1,14,9.0,,5652
1056020,P00052424,26-35,M,0,A,3,18,44.0,19.0,25220
1031697,P00079849,51-55,F,1,C,4,16,28.0,,365
1036063,P00031330,55+,F,1,C,2,18,,14.0,14900
1065157,P00012408,46-50,M,1,B,3,17,40.0,15.0,2734
1058818,P00085034,46-50,M,1,B,4,7,7.0,,8052
1089387,P00060611,18-25,M,0,A,2,15,,,208
1044473,P00036657,51-55,F,1,C,1,12,42.0,20.0,12114
1076405,P00071708,51-55,F,1,B,5+,3,21.0,20.0,1490
1097868,P00028904,26-35,M,0,A,2,3,24.0,,17440
1012106,P00042843,55+,F,1,C,4,17,30.0,,320
1057363,P00018025,55+,F,1,C,3,17,24.0,,1725
1090269,P00035292,36-45,M,1,A,1,14,,,6720
1044457,P00042825,46-50,M,1,A,5+,19,22.0,,23080
1091545,P00045029,26-35,M,0,A,2,11,,,5112
1064016,P00027621,26-35,M,0,B,2,10,32.0,,449
1088104,P00085727,55+,F,1,C,4,2,24.0,,1448
1066200,P00041029,18-25,M,0,A,1,5,,,570
1009281,P00091597,46-50,F,1,B,2,5,,,510
1001540,P00099241,51-55,F,1,B,5+,3,42.0,18.0,28230
1062172,P00050310,26-35,M,0,A,4,1,27.0,16.0,6780
1059553,P00054489,55+,F,1,C,1,4,,14.0,307
1098579,P00034406,46-50,M,1,A,5+,19,33.0,,25860
1063406,P00091765,46-50,F,1,B,3,1,30.0,14.0,6962
1069556,P00080364,55+,F,1,C,5+,3,,8.0,3982
1090613,P00090072,46-50,M,1,B,2,14,,16.0,3714
1076315,P00033924,55+,F,1,C,1,16,18.0,14.0,311
1074177,P00013040,26-35,M,0,A,3,7,20.0,,10473
1009161,P00079831,55+,F,1,C,5+,8,,17.0,2376
1043708,P00072382,46-50,M,1,A,4,20,10.0,,22630
1011680,P00049077,46-50,M,1,B,5+,10,9.0,11.0,1210
1019452,P00036292,36-45,M,0,A,4,11,,,10251
1070618,P00048569,51-55,F,1,C,2,12,30.0,14.0,3926
1082541,P00015458,55+,F,1,C,5+,10,,19.0,3017
1005406,P00042558,26-35,M,0,A,5+,17,,,268
1051430,P00005818,55+,F,1,C,5+,3,28.0,,25070
1078892,P00031009,51-55,F,1,B,4,20,22.0,,20640
1010399,P00003426,55+,F,1,C,1,16,,,447
1066200,P00017389,18-25,M,0,A,1,4,20.0,12.0,225
1050084,P00026492,36-45,M,0,A,1,9,42.0,,10900
1060929,P00003658,18-25,M,0,A,1,3,36.0,6.0,3401
1010849,P00047810,36-45,M,1,A,5+,7,,,10721
1071818,P00065331,36-45,M,0,A,3,17,27.0,,1047
1007201,P00030655,46-50,M,1,B,1,10,36.0,,3271
1098149,P00083696,51-55,F,1,B,5+,8,35.0,,1486
1000377,P00015645,26-35,M,0,A,4,12,21.0,11.0,12343
1071291,P00049525,46-50,F,1,B,5+,20,20.0,,20360
1068224,P00062501,46-50,F,1,B,4,18,10.0,,28350
1030913,P00077459,51-55,F,1,C,2,16,,,915
1046524,P00040834,55+,F,1,C,4,1,,,4569
1084608,P00039676,46-50,F,1,B,2,12,42.0,8.0,10811
1083712,P00025310,26-35,M,0,A,3,19,24.0,12.0,14980
1012149,P00074593,26-35,M,0,A,5+,1,42.0,,4746
1054952,P00075990,26-35,M,0,A,3,10,,,516
1026785,P00077703,36-45,M,1,A,2,12,40.0,,4023
1079853,P00026227,36-45,M,1,B,5+,11,,5.0,7571
1076145,P00059738,26-35,M,0,A,5+,12,40.0,,9547
1039690,P00027742,26-35,M,0,A,5+,19,,,25720
1025284,P00091846,36-45,M,1,A,1,19,21.0,,14550
1095169,P00073708,51-55,F,1,B,2,11,40.0,13.0,5060
1094183,P00078499,26-35,M,0,A,4,17,16.0,,158
1035127,P00045983,36-45,M,0,A,5+,11,7.0,,5381
1077321,P00030336,55+,F,1,C,5+,4,4.0,10.0,458
1040258,P00021723,26-35,M,0,A,1,19,,17.0,28570
1021970,P00034057,26-35,M,0,A,1,16,5.0,9.0,1767
1087042,P00031287,18-25,M,0,A,1,17,8.0,,339
1082358,P00005131,46-50,M,1,B,4,7,20.0,18.0,10405
1068757,P00050822,55+,F,1,C,3,10,,,612
1088068,P00038289,55+,F,1,C,1,5,40.0,,440
1062081,P00096620,46-50,F,1,B,3,11,14.0,,5861
1057709,P00010786,36-45,M,0,A,4,3,,10.0,2870
1000647,P00072803,26-35,M,0,A,3,17,42.0,12.0,200
1027674,P00044362,0-17,M,0,A,1,11,30.0,16.0,11200
1047412,P00031575,26-35,M,0,A,3,3,45.0,,1123
1072519,P00089766,55+,F,1,C,4,8,18.0,,5242
1062501,P00011935,51-55,F,1,B,4,5,30.0,,379
1056185,P00057592,26-35,M,0,A,3,15,28.0,14.0,187
1032536,P00064505,36-45,F,1,B,3,6,27.0,,8835
1038326,P00027739,46-50,F,1,B,2,18,14.0,,24910
1027894,P00006011,55+,F,1,C,3,17,,12.0,296
1039506,P00041022,26-35,M,0,A,4,7,9.0,,9461
1003469,P00078433,51-55,F,1,C,5+,8,5.0,18.0,2320
1059904,P00053332,26-35,M,0,A,5+,13,40.0,10.0,16480
1062913,P00043444,46-50,M,1,B,3,3,13.0,12.0,15890
1036103,P00026653,46-50,M,1,A,2,3,44.0,,17050
1027071,P00082917,36-45,M,1,A,4,20,21.0,,26250
1037376,P00033924,26-35,M,0,A,4,16,18.0,14.0,311
1052525,P00004008,51-55,F,1,B,4,17,18.0,,587
1034321,P00090195,51-55,F,1,B,5+,8,,,6712
1016126,P00055150,36-45,M,0,A,3,8,27.0,14.0,4444
1097933,P00066591,55+,F,1,C,2,16,12.0,16.0,575
1008968,P00048569,46-50,M,1,A,5+,12,30.0,14.0,3926
1043536,P00081166,55+,F,1,C,2,6,,15.0,8814
1089956,P00025603,51-55,F,1,B,3,16,45.0,,643
1088332,P00052838,36-45,M,1,A,2,3,,7.0,29870
1098687,P00090469,55+,F,1,C,1,5,24.0,5.0,79
1052374,P00024486,26-35,M,0,B,1,16,8.0,,160
1031008,P00028452,36-45,M,0,A,4,10,10.0,,3329
1021069,P00013845,36-45,M,0,A,1,17,42.0,12.0,1745
1077321,P00088366,55+,F,1,C,5+,16,,20.0,252
1045198,P00017257,36-45,M,1,A,4,17,18.0,,601
1061371,P00072586,51-55,F,1,C,4,9,21.0,,9945
1000614,P00065561,46-50,M,1,A,4,10,36.0,14.0,364
1006208,P00041987,26-35,M,0,A,3,3,42.0,14.0,3133
1066022,P00018025,51-55,F,1,B,5+,17,24.0,,1725
1005904,P00086361,26-35,M,0,A,3,3,35.0,7.0,26630
1046507,P00014882,36-45,M,1,B,4,14,7.0,20.0,5957
1024042,P00086079,51-55,F,1,B,5+,5,8.0,11.0,439
1015502,P00017278,46-50,F,1,C,1,15,12.0,,239
1095887,P00054918,51-55,F,1,B,3,2,12.0,,1011
1048655,P00061607,51-55,F,1,C,1,12,20.0,,12598
1022379,P00028092,46-50,M,1,B,4,13,22.0,,24070
1098977,P00024486,55+,F,1,C,2,16,8.0,,160
1000632,P00045983,36-45,M,1,B,3,11,7.0,,5381
1010644,P00083259,26-35,M,0,A,3,12,21.0,,6569
1035452,P00012904,36-45,M,1,A,4,6,28.0,,9423
1045516,P00070465,36-45,M,1,A,5+,17,,,1368
1068384,P00008415,46-50,M,1,B,4,1,20.0,,4059
1082857,P00062718,36-45,F,1,B,4,3,24.0,,18410
1009385,P00010231,18-25,M,0,A,5+,6,36.0,,11137
1038993,P00000518,36-45,M,0,A,1,10,28.0,,120
1068104,P00026161,51-55,F,1,B,5+,5,,11.0,150
1036103,P00073081,46-50,M,1,A,2,9,10.0,,12252
1026217,P00095214,18-25,M,0,A,2,5,16.0,,153
1099130,P00023984,18-25,M,0,A,1,5,,9.0,504
1035827,P00013116,36-45,F,1,B,2,5,12.0,12.0,123
1073045,P00074875,46-50,F,1,B,4,9,28.0,,11698
1056834,P00058632,0-17,M,0,A,2,12,10.0,,11092
1089191,P00049077,36-45,M,0,A,2,10,9.0,11.0,1210
1060138,P00076106,46-50,F,1,C,1,16,4.0,16.0,414
1083932,P00038870,36-45,M,1,A,1,12,,13.0,9817
1089514,P00007305,51-55,F,1,B,5+,9,20.0,,12118
1023322,P00060833,46-50,M,1,A,5+,8,42.0,12.0,6043
1009314,P00047255,55+,F,1,C,4,3,42.0,10.0,2981
1055164,P00070392,26-35,M,0,A,4,10,16.0,,350
1055663,P00069782,36-45,M,1,A,2,12,9.0,,12678
1080199,P00000070,36-45,M,0,A,5+,3,35.0,10.0,3814
1080670,P00038886,0-17,M,0,A,1,10,44.0,,45
1088359,P00026245,51-55,F,1,B,4,1,35.0,19.0,5544
1072211,P00017863,46-50,F,1,B,4,10,,11.0,2392
1041624,P00093370,26-35,M,0,A,4,12,9.0,5.0,8834
1060966,P00059770,18-25,M,0,A,2,13,,,12090
1045550,P00036157,26-35,M,0,A,3,4,20.0,,464
1096866,P00082464,36-45,M,1,A,5+,13,35.0,15.0,22370
1083236,P00086220,55+,F,1,C,2,10,16.0,,527
1027481,P00030464,36-45,M,1,A,4,3,40.0,13.0,21870
1083701,P00041653,18-25,M,0,A,2,7,45.0,,9994
1034789,P00034573,46-50,M,1,B,4,18,42.0,,20440
1044922,P00084039,26-35,M,0,A,2,6,10.0,5.0,12239
1054870,P00021500,46-50,M,1,B,1,9,27.0,18.0,8857
1068104,P00081166,51-55,F,1,B,5+,6,,15.0,8814
1018924,P00022122,51-55,F,1,C,1,5,12.0,,58
1080511,P00034954,51-55,F,1,B,3,19,11.0,5.0,12190
1041305,P00026245,51-55,F,1,B,5+,1,35.0,19.0,5544
1038137,P00034954,26-35,M,0,A,3,19,11.0,5.0,12190
1018550,P00069724,55+,F,1,C,5+,14,20.0,,3762
1061123,P00090982,55+,F,1,C,3,11,14.0,9.0,6586
1090096,P00074073,36-45,F,1,B,1,10,40.0,6.0,529
1057553,P00016103,55+,F,1,C,5+,9,28.0,,11705
1037862,P00090602,36-45,M,0,B,1,19,,,26000
1049320,P00000070,55+,F,1,C,1,3,35.0,10.0,3814
1066210,P00088948,55+,F,1,C,2,10,,20.0,415
1005601,P00063215,46-50,F,1,B,1,5,16.0,,154
1036600,P00077739,26-35,M,0,A,5+,11,40.0,,5872
1036117,P00003382,46-50,M,1,A,3,18,40.0,15.0,12490
1050318,P00072730,36-45,M,1,A,1,3,,,2448
1013314,P00034057,46-50,M,1,B,4,16,5.0,9.0,1767
1001441,P00091765,55+,F,1,C,1,1,30.0,14.0,6962
1051229,P00026588,46-50,M,1,B,5+,8,,,2232
1050967,P00090982,26-35,M,0,A,2,11,14.0,9.0,6586
1009956,P00008010,18-25,M,0,A,2,4,24.0,9.0,545
1060936,P00032513,46-50,M,1,A,1,9,20.0,,12407
1026784,P00005819,51-55,F,1,C,1,2,12.0,8.0,981
1068224,P00066708,46-50,F,1,B,4,12,,16.0,3357
1047235,P00037875,51-55,F,1,C,4,19,26.0,,17210
1073603,P00021075,46-50,F,1,B,1,10,5.0,16.0,1051
1000585,P00033049,26-35,M,0,A,4,19,7.0,,28060
1086882,P00033499,51-55,F,1,C,4,10,36.0,,2675
1087503,P00074174,51-55,F,1,C,1,10,,,256
1011834,P00059760,36-45,F,1,B,1,3,30.0,,4845
1054067,P00065450,46-50,F,1,B,3,6,45.0,11.0,12086
1074960,P00096338,36-45,F,1,B,2,8,,,7087
1041463,P00067076,51-55,F,1,B,4,5,,,267
1099236,P00066727,46-50,M,1,B,4,13,24.0,,27830
1009341,P00058484,51-55,F,1,B,5+,4,36.0,,419
1003050,P00058974,46-50,M,1,A,3,11,28.0,,9322
1005181,P00093267,55+,F,1,C,4,3,5.0,10.0,2330
1041605,P00022507,18-25,M,0,A,2,13,7.0,,22590
1001315,P00021723,46-50,F,1,B,5+,19,,17.0,28570
1045767,P00071397,46-50,M,1,B,1,13,26.0,,18250
1038241,P00028092,26-35,M,0,A,1,13,22.0,,24070
1008231,P00004649,46-50,M,1,A,4,3,42.0,,13600
1085938,P00044662,46-50,F,1,B,2,16,32.0,,372
1080842,P00003708,26-35,M,0,A,4,2,24.0,,2038
1013684,P00010760,26-35,M,0,B,2,15,,,57
1055907,P00035025,26-35,M,0,A,3,4,40.0,,184
1048811,P00048034,51-55,F,1,B,5+,7,36.0,,7526
1085089,P00017147,36-45,M,1,A,5+,18,35.0,,16920
1092540,P00000221,46-50,M,1,B,5+,8,30.0,19.0,3033
1093374,P00032403,36-45,M,1,A,1,20,14.0,,18320
1088884,P00071926,51-55,F,1,C,2,15,30.0,14.0,299
1078306,P00049077,55+,F,1,C,5+,10,9.0,11.0,1210
1023312,P00044990,36-45,M,1,A,5+,12,21.0,,12382
1002327,P00022507,55+,F,1,C,1,13,7.0,,22590
1095854,P00085274,36-45,M,0,A,1,19,,,26160
1023525,P00047981,46-50,F,1,B,1,11,40.0,,7768
1019681,P00033616,36-45,M,0,B,1,13,,,25480
1065044,P00002733,55+,F,1,C,5+,14,45.0,,3284
1058363,P00079155,36-45,M,0,B,1,12,18.0,16.0,9345
1000966,P00082572,36-45,M,0,B,1,17,30.0,13.0,440
1063216,P00020373,36-45,F,1,B,2,5,24.0,,149
1025088,P00034345,18-25,M,0,A,3,16,30.0,18.0,82
1019681,P00002627,36-45,M,0,B,1,11,42.0,6.0,6382
1049049,P00058306,51-55,F,1,C,1,3,7.0,9.0,3060
1005314,P00047108,46-50,M,1,B,1,5,18.0,17.0,533
1007031,P00034954,46-50,M,1,B,5+,19,11.0,5.0,12190
1039706,P00042289,46-50,M,1,A,5+,8,5.0,,1864
1098093,P00040345,26-35,M,0,A,1,12,30.0,13.0,9460
1049995,P00038640,55+,F,1,C,2,17,16.0,,497
1055127,P00065478,55+,F,1,C,5+,8,36.0,5.0,2573
1061696,P00017388,26-35,M,0,A,3,7,,,8536
1085089,P00097587,36-45,M,1,A,5+,10,,,3240
1046810,P00023709,18-25,M,0,A,2,2,18.0,,3360
1007823,P00033979,36-45,M,0,A,2,12,,,5791
1061392,P00007255,51-55,F,1,B,5+,18,13.0,,21380
1040824,P00032600,55+,F,1,C,2,5,44.0,,481
1043913,P00000947,36-45,M,0,B,2,13,,8.0,15340
1006241,P00082670,51-55,F,1,C,1,20,10.0,10.0,12360
1060137,P00028271,51-55,F,1,B,3,20,10.0,,13530
1073211,P00073508,46-50,M,1,B,4,12,45.0,5.0,4066
1087066,P00028582,51-55,F,1,C,5+,19,,20.0,16790
1095357,P00094639,46-50,F,1,B,2,20,28.0,13.0,19460
1016765,P00089797,46-50,F,1,C,4,4,28.0,,309
1059022,P00029964,46-50,F,1,B,1,3,11.0,,27620
1024145,P00023185,51-55,F,1,B,3,11,27.0,12.0,7317
1057488,P00055223,36-45,M,0,B,4,3,21.0,,3743
1027084,P00004898,36-45,M,0,A,4,20,21.0,17.0,13630
1017065,P00050822,36-45,M,0,A,5+,10,,,612
1017163,P00057760,46-50,F,1,B,2,14,18.0,,4515
1015865,P00034770,0-17,M,0,A,1,15,,,158
1064071,P00072726,55+,F,1,C,3,15,,,483
1041031,P00024866,46-50,F,1,B,3,20,39.0,,28440
1091498,P00080364,0-17,M,0,A,2,3,,8.0,3982
1075000,P00090177,46-50,F,1,B,1,12,,,10003
1005112,P00026714,46-50,M,1,B,5+,10,16.0,5.0,327
1001137,P00080456,51-55,F,1,C,5+,14,,15.0,4924
1022916,P00008627,46-50,F,1,B,3,4,,15.0,546
1085901,P00037640,55+,F,1,C,5+,13,20.0,,23280
1065531,P00076154,26-35,M,0,A,4,8,42.0,14.0,1746
1046819,P00009387,46-50,M,1,A,4,19,21.0,6.0,25080
1090456,P00028912,55+,F,1,C,4,17,20.0,16.0,427
1037989,P00058690,51-55,F,1,C,1,13,7.0,19.0,13290
1067578,P00052662,46-50,F,1,B,1,20,13.0,,13520
1030954,P00081708,0-17,M,0,A,1,10,8.0,,531
1031447,P00012180,51-55,F,1,B,3,6,10.0,12.0,11849
1068479,P00020929,36-45,M,1,A,1,20,26.0,,17250
1074195,P00063136,26-35,M,0,A,1,9,27.0,14.0,7950
1040998,P00082495,55+,F,1,C,5+,3,,,7079
1099784,P00048569,18-25,M,0,A,2,12,30.0,14.0,3926
1034634,P00074517,18-25,M,0,A,4,11,27.0,,12351
1082668,P00095896,51-55,F,1,C,2,20,20.0,,21210
1016075,P00053152,51-55,F,1,B,5+,3,,17.0,1642
1026509,P00039991,46-50,M,1,B,1,16,12.0,,2418
1022461,P00051282,46-50,M,1,B,1,3,21.0,14.0,3093
1041967,P00048169,36-45,M,1,A,1,3,26.0,11.0,15660
1099059,P00029278,51-55,F,1,B,4,8,7.0,,4947
1095965,P00021541,46-50,M,1,B,1,19,,,14140
1037623,P00046987,36-45,M,0,A,4,2,20.0,6.0,1500
1039888,P00019486,55+,F,1,C,4,10,25.0,17.0,2543
1044136,P00035729,0-17,M,0,A,2,17,44.0,,116
1018269,P00028381,46-50,F,1,B,5+,10,21.0,,2295
1027614,P00059986,0-17,M,0,A,1,14,36.0,,7323
1032415,P00075102,46-50,F,1,B,1,17,20.0,,2988
1063500,P00070874,46-50,F,1,B,5+,13,,,25900
1040987,P00040307,26-35,M,0,A,3,17,8.0,15.0,420
1029536,P00080312,26-35,M,0,A,3,11,40.0,14.0,4667
1050031,P00042825,26-35,M,0,A,1,19,22.0,,23080
1096427,P00082961,26-35,M,0,A,1,19,30.0,,24100
1023904,P00007923,46-50,M,1,B,1,20,13.0,14.0,26310
1067953,P00054306,46-50,F,1,B,1,14,7.0,,5969
1000379,P00081558,0-17,M,0,A,3,2,27.0,,1987
1084503,P00012667,36-45,M,0,A,5+,7,35.0,9.0,9119
1059619,P00045432,26-35,M,0,A,4,14,45.0,,4380
1089478,P00030054,55+,F,1,C,5+,16,,14.0,325
1055468,P00044662,55+,F,1,C,1,16,32.0,,372
1051463,P00080542,36-45,F,1,B,1,5,20.0,,77
1079719,P00007801,51-55,F,1,C,3,10,36.0,,352
1035112,P00055541,0-17,M,0,A,1,11,30.0,8.0,3768
1010092,P00019327,36-45,M,1,A,4,20,28.0,12.0,26780
1008648,P00057531,51-55,F,1,C,2,12,45.0,17.0,4324
1034944,P00094205,26-35,M,0,A,1,3,28.0,20.0,28000
1019428,P00083364,36-45,F,1,B,1,15,18.0,14.0,425
